,game,model,experiment,episode,metric,value
216,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_26,Lose,1.0
217,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_26,Aborted,1.0
218,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_26,Main Score,
219,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_26,Request Success Ratio,0.0
220,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Aborted at Player 1,1.0
221,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Generated Expression Length,
222,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Generated Expression Number of Tokens,
223,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Request Count,1.0
224,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Parsed Request Count,0.0
225,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Violated Request Count,1.0
226,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Success,0.0
227,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Lose,1.0
228,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Aborted,1.0
229,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Main Score,
230,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_27,Request Success Ratio,0.0
231,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Aborted at Player 1,1.0
232,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Generated Expression Length,
233,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Generated Expression Number of Tokens,
234,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Request Count,1.0
235,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Parsed Request Count,0.0
236,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Violated Request Count,1.0
237,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Success,0.0
238,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Lose,1.0
239,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Aborted,1.0
240,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Main Score,
241,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_16,Request Success Ratio,0.0
242,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Aborted at Player 1,1.0
243,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Generated Expression Length,
244,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Generated Expression Number of Tokens,
245,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Request Count,1.0
246,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Parsed Request Count,0.0
247,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Violated Request Count,1.0
248,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Success,0.0
249,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Lose,1.0
250,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Aborted,1.0
251,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Main Score,
252,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_15,Request Success Ratio,0.0
253,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Aborted at Player 1,1.0
254,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Generated Expression Length,
255,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Generated Expression Number of Tokens,
256,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Request Count,1.0
257,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Parsed Request Count,0.0
258,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Violated Request Count,1.0
259,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Success,0.0
260,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Lose,1.0
261,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Aborted,1.0
262,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Main Score,
263,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_29,Request Success Ratio,0.0
264,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Aborted at Player 1,1.0
265,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Generated Expression Length,
266,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Generated Expression Number of Tokens,
267,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Request Count,1.0
268,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Parsed Request Count,0.0
269,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Violated Request Count,1.0
270,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Success,0.0
271,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Lose,1.0
272,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Aborted,1.0
273,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Main Score,
274,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_24,Request Success Ratio,0.0
275,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Aborted at Player 1,1.0
276,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Generated Expression Length,
277,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Generated Expression Number of Tokens,
278,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Request Count,1.0
279,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Parsed Request Count,0.0
280,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Violated Request Count,1.0
281,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Success,0.0
282,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Lose,1.0
283,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Aborted,1.0
284,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Main Score,
285,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_1,Request Success Ratio,0.0
286,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Aborted at Player 1,1.0
287,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Generated Expression Length,
288,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Generated Expression Number of Tokens,
289,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Request Count,1.0
290,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Parsed Request Count,0.0
291,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Violated Request Count,1.0
292,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Success,0.0
293,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Lose,1.0
294,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Aborted,1.0
295,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Main Score,
296,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_6,Request Success Ratio,0.0
297,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Aborted at Player 1,1.0
298,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Generated Expression Length,
299,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Generated Expression Number of Tokens,
300,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Request Count,1.0
301,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Parsed Request Count,0.0
302,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Violated Request Count,1.0
303,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Success,0.0
304,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Lose,1.0
305,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Aborted,1.0
306,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Main Score,
307,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_0,Request Success Ratio,0.0
308,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Aborted at Player 1,1.0
309,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Generated Expression Length,
310,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Generated Expression Number of Tokens,
311,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Request Count,1.0
312,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Parsed Request Count,0.0
313,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Violated Request Count,1.0
314,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Success,0.0
315,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Lose,1.0
316,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Aborted,1.0
317,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Main Score,
318,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_13,Request Success Ratio,0.0
319,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Aborted at Player 1,1.0
320,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Generated Expression Length,
321,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Generated Expression Number of Tokens,
322,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Request Count,1.0
323,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Parsed Request Count,0.0
324,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Violated Request Count,1.0
325,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Success,0.0
326,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Lose,1.0
327,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Aborted,1.0
328,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Main Score,
329,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,1_line_grids_columns,episode_21,Request Success Ratio,0.0
330,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Aborted at Player 1,1.0
331,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Generated Expression Length,
332,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Generated Expression Number of Tokens,
333,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Request Count,1.0
334,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Parsed Request Count,0.0
335,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Violated Request Count,1.0
336,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Success,0.0
337,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Lose,1.0
338,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Aborted,1.0
339,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Main Score,
340,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_4,Request Success Ratio,0.0
341,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Aborted at Player 1,1.0
342,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Generated Expression Length,
343,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Generated Expression Number of Tokens,
344,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Request Count,1.0
345,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Parsed Request Count,0.0
346,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Violated Request Count,1.0
347,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Success,0.0
348,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Lose,1.0
349,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Aborted,1.0
350,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Main Score,
351,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_20,Request Success Ratio,0.0
352,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Aborted at Player 1,1.0
353,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Generated Expression Length,
354,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Generated Expression Number of Tokens,
355,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Request Count,1.0
356,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Parsed Request Count,0.0
357,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Violated Request Count,1.0
358,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Success,0.0
359,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Lose,1.0
360,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Aborted,1.0
361,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Main Score,
362,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_12,Request Success Ratio,0.0
363,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_23,Aborted at Player 1,1.0
364,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_23,Generated Expression Length,
365,referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,3_letter_grids,episode_23,Generated Expression Number of Tokens,
